"sender","subject","keywords","has_url","has_attachment","timestamp","label"
"support@linkedin.com","Project Update from Team","meeting agenda","1","1","2024-10-27 13:43","legitimate"
"john.doe@gmail.com","Meeting Reminder: 2 PM Today","team collaboration","0","0","2024-11-23 09:12","legitimate"
"info@outlook.com","Your Monthly Statement","team collaboration","0","0","2024-06-12 09:32","legitimate"
"admin@micros0ft.com","Claim Your Prize Now!","verify immediately","1","0","2024-05-22 14:45","phishing"
"support@linkedin.com","Password Reset Confirmation","invoice details","0","0","2024-05-29 14:38","legitimate"
"noreply@paypa1.com","You Won $1000 - Click to Redeem","claim now","1","1","2024-11-14 06:27","phishing"
"noreply@paypa1.com","You Won $1000 - Click to Redeem","crypto bonus","0","0","2024-10-03 08:25","phishing"
"john.doe@gmail.com","Your Monthly Statement","reset instructions","1","1","2024-11-24 02:38","legitimate"
"security@bank-alert.com","Claim Your Prize Now!","crypto bonus","1","0","2025-02-23 12:31","phishing"
"admin@micros0ft.com","Update Your Payment Info Immediately","win free prize","0","0","2024-09-23 08:20","phishing"
"security@bank-alert.com","Security Alert: Suspicious Login","crypto bonus","1","1","2024-05-20 14:34","phishing"
"support@amaz0n-deals.com","Urgent: Account Verification Required!","urgent security update","1","1","2024-08-23 22:03","phishing"
"updates@google.com","Your Monthly Statement","welcome message","1","0","2024-12-13 10:44","legitimate"
"info@outlook.com","Your Monthly Statement","welcome message","0","1","2024-11-20 15:13","legitimate"
"notifications@github.com","Welcome to Our Service!","update notification","1","0","2024-11-13 04:51","legitimate"
"notifications@github.com","Your Monthly Statement","welcome message","1","0","2024-05-01 21:47","legitimate"
"updates@google.com","Welcome to Our Service!","update notification","1","1","2024-10-12 20:26","legitimate"
"support@linkedin.com","Project Update from Team","welcome message","0","1","2025-01-23 20:40","legitimate"
"team@trello.com","Your Monthly Statement","reset instructions","0","0","2024-04-16 06:23","legitimate"
"noreply@paypa1.com","Claim Your Prize Now!","win free prize","1","1","2024-08-01 03:27","phishing"
"support@linkedin.com","Password Reset Confirmation","invoice details","0","1","2025-02-14 01:01","legitimate"
"john.doe@gmail.com","Meeting Reminder: 2 PM Today","welcome message","1","0","2024-09-24 23:53","legitimate"
"unknown@suspicious.com","Update Your Payment Info Immediately","crypto bonus","1","1","2024-08-28 18:45","phishing"
"admin@micros0ft.com","Urgent: Account Verification Required!","win free prize","0","1","2025-02-05 19:40","phishing"
"support@linkedin.com","Meeting Reminder: 2 PM Today","team collaboration","0","1","2024-12-18 12:22","legitimate"
"support@amaz0n-deals.com","Urgent: Account Verification Required!","urgent security update","1","0","2024-08-29 05:48","phishing"
"notifications@github.com","Meeting Reminder: 2 PM Today","reset instructions","1","0","2024-04-25 20:48","legitimate"
"noreply@paypa1.com","Urgent: Account Verification Required!","winner alert","1","0","2024-03-14 13:56","phishing"
"security@bank-alert.com","You Won $1000 - Click to Redeem","winner alert","1","1","2024-06-08 20:37","phishing"
"notifications@github.com","Project Update from Team","reset instructions","0","0","2024-08-10 11:28","legitimate"
"team@trello.com","Meeting Reminder: 2 PM Today","meeting agenda","1","0","2024-10-06 08:03","legitimate"
"info@outlook.com","Your Monthly Statement","welcome message","0","1","2024-05-08 14:03","legitimate"
"unknown@suspicious.com","Security Alert: Suspicious Login","verify immediately","0","0","2024-05-03 20:50","phishing"
"team@trello.com","Project Update from Team","update notification","0","1","2025-01-13 21:19","legitimate"
"info@outlook.com","Meeting Reminder: 2 PM Today","welcome message","0","1","2024-11-29 05:42","legitimate"
"updates@google.com","Welcome to Our Service!","invoice details","1","1","2024-10-26 13:56","legitimate"
"john.doe@gmail.com","Your Monthly Statement","welcome message","0","1","2024-04-01 05:23","legitimate"
"unknown@suspicious.com","Security Alert: Suspicious Login","win free prize","0","0","2025-03-07 06:03","phishing"
"john.doe@gmail.com","Welcome to Our Service!","update notification","1","0","2025-02-07 07:59","legitimate"
"admin@micros0ft.com","Claim Your Prize Now!","crypto bonus","1","0","2024-06-07 20:53","phishing"
"updates@google.com","Welcome to Our Service!","welcome message","0","1","2024-10-05 18:35","legitimate"
"support@linkedin.com","Your Monthly Statement","welcome message","0","0","2024-12-18 18:01","legitimate"
"noreply@paypa1.com","Urgent: Account Verification Required!","win free prize","1","0","2024-11-24 01:56","phishing"
"alerts@chasebankk.com","Update Your Payment Info Immediately","urgent security update","0","1","2024-12-21 20:09","phishing"
"team@trello.com","Meeting Reminder: 2 PM Today","reset instructions","1","1","2024-04-01 00:25","legitimate"
"unknown@suspicious.com","You Won $1000 - Click to Redeem","win free prize","0","0","2024-11-27 22:38","phishing"
"john.doe@gmail.com","Your Monthly Statement","invoice details","1","0","2024-10-03 01:04","legitimate"
"notifications@github.com","Password Reset Confirmation","update notification","0","0","2024-07-18 10:18","legitimate"
"support@amaz0n-deals.com","You Won $1000 - Click to Redeem","win free prize","0","1","2024-04-03 03:48","phishing"
"security@bank-alert.com","Security Alert: Suspicious Login","verify immediately","1","1","2024-06-18 22:07","phishing"
"support@amaz0n-deals.com","You Won $1000 - Click to Redeem","claim now","0","1","2024-07-23 08:17","phishing"
"noreply@paypa1.com","Urgent: Account Verification Required!","crypto bonus","0","0","2025-03-03 00:54","phishing"
"team@trello.com","Project Update from Team","update notification","1","1","2024-12-18 07:12","legitimate"
"notifications@github.com","Password Reset Confirmation","team collaboration","0","1","2025-01-12 19:29","legitimate"
"alerts@chasebankk.com","You Won $1000 - Click to Redeem","urgent security update","0","0","2024-06-26 01:10","phishing"
"info@outlook.com","Your Monthly Statement","invoice details","0","0","2024-07-15 02:59","legitimate"
"alerts@chasebankk.com","Update Your Payment Info Immediately","verify immediately","1","0","2024-08-27 10:27","phishing"
"notifications@github.com","Meeting Reminder: 2 PM Today","meeting agenda","1","0","2025-01-09 08:51","legitimate"
"notifications@github.com","Your Monthly Statement","update notification","0","1","2024-05-15 16:07","legitimate"
"admin@micros0ft.com","Claim Your Prize Now!","verify immediately","1","1","2024-09-13 18:29","phishing"
"team@trello.com","Your Monthly Statement","invoice details","1","0","2024-07-19 16:42","legitimate"
"notifications@github.com","Meeting Reminder: 2 PM Today","team collaboration","0","1","2024-05-21 22:51","legitimate"
"noreply@paypa1.com","Update Your Payment Info Immediately","winner alert","0","0","2024-09-10 04:48","phishing"
"notifications@github.com","Your Monthly Statement","reset instructions","1","0","2024-05-05 07:21","legitimate"
"info@outlook.com","Password Reset Confirmation","team collaboration","1","1","2024-07-07 03:19","legitimate"
"john.doe@gmail.com","Your Monthly Statement","reset instructions","0","1","2025-01-08 21:57","legitimate"
"team@trello.com","Project Update from Team","update notification","1","0","2025-01-10 13:56","legitimate"
"unknown@suspicious.com","Security Alert: Suspicious Login","crypto bonus","0","0","2025-01-28 08:30","phishing"
"security@bank-alert.com","Update Your Payment Info Immediately","claim now","1","0","2024-07-14 14:11","phishing"
"security@bank-alert.com","Security Alert: Suspicious Login","urgent security update","1","1","2024-10-08 05:28","phishing"
"support@linkedin.com","Meeting Reminder: 2 PM Today","invoice details","1","1","2024-11-22 09:21","legitimate"
"notifications@github.com","Password Reset Confirmation","invoice details","1","0","2025-01-07 12:52","legitimate"
"admin@micros0ft.com","Security Alert: Suspicious Login","verify immediately","1","1","2024-11-28 20:34","phishing"
"team@trello.com","Your Monthly Statement","meeting agenda","0","1","2024-04-22 11:32","legitimate"
"info@outlook.com","Project Update from Team","team collaboration","1","0","2024-08-01 20:49","legitimate"
"noreply@paypa1.com","Urgent: Account Verification Required!","win free prize","0","1","2024-08-05 04:11","phishing"
"team@trello.com","Project Update from Team","invoice details","1","0","2024-09-15 08:57","legitimate"
"admin@micros0ft.com","Claim Your Prize Now!","winner alert","0","1","2024-10-03 08:16","phishing"
"alerts@chasebankk.com","You Won $1000 - Click to Redeem","win free prize","0","0","2024-07-06 00:14","phishing"
"info@outlook.com","Password Reset Confirmation","meeting agenda","0","1","2024-12-30 19:56","legitimate"
"unknown@suspicious.com","You Won $1000 - Click to Redeem","crypto bonus","1","0","2024-04-06 14:30","phishing"
"noreply@paypa1.com","Claim Your Prize Now!","claim now","0","1","2024-08-11 19:51","phishing"
"team@trello.com","Project Update from Team","team collaboration","0","1","2024-11-04 18:48","legitimate"
"info@outlook.com","Welcome to Our Service!","team collaboration","0","0","2024-11-30 23:21","legitimate"
"info@outlook.com","Meeting Reminder: 2 PM Today","reset instructions","1","1","2024-08-11 00:20","legitimate"
"support@amaz0n-deals.com","Urgent: Account Verification Required!","crypto bonus","1","0","2024-10-03 12:47","phishing"
"support@amaz0n-deals.com","Urgent: Account Verification Required!","win free prize","0","1","2024-05-02 17:58","phishing"
"info@outlook.com","Welcome to Our Service!","reset instructions","1","0","2024-09-14 04:55","legitimate"
"alerts@chasebankk.com","Update Your Payment Info Immediately","urgent security update","1","0","2024-07-13 18:28","phishing"
"updates@google.com","Project Update from Team","welcome message","0","1","2024-12-13 18:30","legitimate"
"security@bank-alert.com","You Won $1000 - Click to Redeem","verify immediately","1","1","2024-05-05 14:14","phishing"
"team@trello.com","Your Monthly Statement","invoice details","0","0","2024-04-25 04:50","legitimate"
"john.doe@gmail.com","Password Reset Confirmation","meeting agenda","0","0","2024-12-30 13:39","legitimate"
"john.doe@gmail.com","Your Monthly Statement","invoice details","0","1","2024-05-21 14:40","legitimate"
"admin@micros0ft.com","Urgent: Account Verification Required!","claim now","0","1","2024-05-21 13:03","phishing"
"support@amaz0n-deals.com","Security Alert: Suspicious Login","crypto bonus","0","0","2024-10-16 13:32","phishing"
"john.doe@gmail.com","Welcome to Our Service!","team collaboration","1","0","2024-03-28 23:05","legitimate"
"support@amaz0n-deals.com","Urgent: Account Verification Required!","urgent security update","1","0","2024-07-23 20:48","phishing"
"team@trello.com","Password Reset Confirmation","meeting agenda","0","0","2025-03-05 18:39","legitimate"
"notifications@github.com","Password Reset Confirmation","reset instructions","1","1","2024-10-25 11:21","legitimate"
"updates@google.com","Password Reset Confirmation","welcome message","1","1","2024-12-13 03:24","legitimate"
"support@linkedin.com","Your Monthly Statement","meeting agenda","0","1","2024-09-24 21:47","legitimate"
"alerts@chasebankk.com","Security Alert: Suspicious Login","win free prize","1","1","2025-01-15 22:57","phishing"
"unknown@suspicious.com","Claim Your Prize Now!","claim now","1","1","2025-02-14 05:36","phishing"
"john.doe@gmail.com","Meeting Reminder: 2 PM Today","team collaboration","0","1","2024-05-28 07:56","legitimate"
"updates@google.com","Project Update from Team","meeting agenda","0","0","2024-07-06 04:24","legitimate"
"info@outlook.com","Welcome to Our Service!","invoice details","1","0","2024-09-29 07:49","legitimate"
"team@trello.com","Your Monthly Statement","update notification","0","0","2024-11-02 06:20","legitimate"
"unknown@suspicious.com","Urgent: Account Verification Required!","claim now","0","0","2024-11-15 16:43","phishing"
"info@outlook.com","Welcome to Our Service!","meeting agenda","1","1","2025-03-02 16:05","legitimate"
"updates@google.com","Project Update from Team","team collaboration","1","1","2024-11-21 06:03","legitimate"
"support@amaz0n-deals.com","Update Your Payment Info Immediately","winner alert","0","1","2024-10-28 05:53","phishing"
"alerts@chasebankk.com","Claim Your Prize Now!","winner alert","1","1","2024-07-31 01:14","phishing"
"alerts@chasebankk.com","Security Alert: Suspicious Login","win free prize","0","0","2024-08-01 15:51","phishing"
"security@bank-alert.com","Security Alert: Suspicious Login","win free prize","0","1","2024-08-30 12:33","phishing"
"support@amaz0n-deals.com","Claim Your Prize Now!","verify immediately","1","0","2024-07-20 10:35","phishing"
"support@linkedin.com","Password Reset Confirmation","invoice details","1","0","2025-03-09 03:43","legitimate"
"info@outlook.com","Your Monthly Statement","meeting agenda","0","1","2024-03-24 07:49","legitimate"
"noreply@paypa1.com","Claim Your Prize Now!","winner alert","0","0","2024-06-06 22:52","phishing"
"alerts@chasebankk.com","Update Your Payment Info Immediately","verify immediately","0","1","2024-07-25 13:54","phishing"
"support@amaz0n-deals.com","Urgent: Account Verification Required!","verify immediately","0","0","2024-04-05 21:41","phishing"
"unknown@suspicious.com","Security Alert: Suspicious Login","crypto bonus","1","1","2025-02-05 20:14","phishing"
